election_id,candidate_id,candidate_name,affiliation_id,affiliation_party,overview
md.uscongress5.1814,WJ0162,John T. Worthington,A01,Federalist,95
md.uscongress6.1814,AS0013,Stevenson Archer,A03,Democratic-Republican,2444
md.uscongress6.1814,JA0018,Abraham Jarrett,A01,Federalist,2270
md.uscongress6.1814,MT0060,Thomas G. Morford,NA,NA,2
md.uscongress6.1814,VT0000,Thomas W. Veazey,NA,NA,1
md.uscongress6.1814,NA,scattering,NA,NA,NA
md.uscongress7.1814,WR0038,Robert Wright,A03,Democratic-Republican,2085
md.uscongress7.1814,TS0017,Samuel W. Thomas,A01,Federalist,1885
md.uscongress8.1814,GC0057,Charles Goldsborough,A01,Federalist,3016
md.uscongress8.1814,WT0051,Thomas E. Waggaman,A03,Democratic-Republican,120
md.uscongress1.1816,SP0013,Philip Stewart,A01,Federalist,1092
md.uscongress1.1816,DF0005,Francis Digges,NA,NA,4
md.uscongress1.1816,GL0006,Leonard B. Gardiner,NA,NA,4
md.uscongress1.1816,DC0019,Clement Dorsey,A01,Federalist,1
md.uscongress1.1816,TW0029,William Thomas,NA,NA,1
md.uscongress2.1816,HJ0191,John C. Herbert,A01,Federalist,1602
md.uscongress2.1816,BJ0327,Joshua Barney,A03,Democratic-Republican,1556
md.uscongress2.1816,KJ0034,Joseph Kent,NA,NA,5
md.uscongress3.1816,PG0031,George Peter,A01,Federalist,1888
md.uscongress3.1816,KC0002,Charles Kilgour,A01,Federalist,1249
md.uscongress3.1816,SN0051,Nicholas Snethen,A03,Democratic-Republican,969
md.uscongress4.1816,RS0013,Samuel Ringgold,A03,Democratic-Republican,3460
md.uscongress4.1816,VM0007,Matthew Van Lear,A01,Federalist,2985
md.uscongress4.1816,GB0005,Benjamin Galloway,NA,NA,4
md.uscongress4.1816,NJ0035,John Nelson,NA,NA,1
md.uscongress4.1816,VM0001,Mathem Vanke,NA,NA,1
md.uscongress5.1816,SS0062,Samuel Smith,A03,Democratic-Republican,5326
md.uscongress5.1816,LP0015,Peter Little,A03,Democratic-Republican,3974
md.uscongress5.1816,ST0095,Tobias Stansbury,A03,Democratic-Republican,3337
md.uscongress6.1816,RP0009,Philip Reed,A01,Federalist,2282
md.uscongress6.1816,AS0013,Stevenson Archer,A03,Democratic-Republican,2149
md.uscongress7.1816,CT0095,Thomas Culbreth,A03,Democratic-Republican,1879
md.uscongress7.1816,PW0046,William Potter,A01,Federalist,1818
md.uscongress7.1816,ET0007,Thomas Emory,NA,NA,1
md.uscongress8.1816,BT0056,Thomas Bayly,A01,Federalist,2539
md.uscongress8.1816,WE0025,Ephraim K. Wilson,A01,Federalist,2289
md.uscongress8.1816,WT0027,Thomas Williams,A03,Democratic-Republican,86
md.uscongress1.1818,NR0018,Ralph Neale,A01,Federalist,1175
md.uscongress1.1818,SN0046,Nicholas Stonestreet,A01,Federalist,1140
md.uscongress1.1818,KH0019,Henry G.S. Key,A01,Federalist,635
md.uscongress1.1818,DF0005,Francis Digges,NA,NA,1
md.uscongress1.1818,NJ0000,James J. Neale,NA,NA,1
md.uscongress1.1818,SO0008,Obediah Scroggin,NA,NA,1
md.uscongress2.1818,KJ0034,Joseph Kent,A03,Democratic-Republican,1485
md.uscongress2.1818,WJ0206,John C. Weems,A01,Federalist,1136
md.uscongress3.1818,WH0013,Henry R. Warfield,A01,Federalist,2250
md.uscongress3.1818,PG0031,George Peter,A01,Federalist,1554
md.uscongress4.1818,RS0013,Samuel Ringgold,A03,Democratic-Republican,3830
md.uscongress4.1818,GB0005,Benjamin Galloway,A01,Federalist,84
md.uscongress4.1818,BJ0050,James Breathed,NA,NA,3
md.uscongress4.1818,HD0122,David Harry,NA,NA,1
md.uscongress4.1818,HS0068,"Samuel Hughes, Jr.",NA,NA,1
md.uscongress4.1818,ML0018,Levin Mills,NA,NA,1
md.uscongress5.1818,SS0062,Samuel Smith,A03,Democratic-Republican,7290
md.uscongress5.1818,LP0015,Peter Little,A03,Democratic-Republican,7214
md.uscongress6.1818,AS0013,Stevenson Archer,A03,Democratic-Republican,2566
md.uscongress6.1818,RP0009,Philip Reed,A01,Federalist,2010
md.uscongress6.1818,TP0016,Philip Thomas,NA,NA,1
md.uscongress7.1818,CT0095,Thomas Culbreth,A03,Democratic-Republican,2057
md.uscongress7.1818,WR0038,Robert Wright,A03,Democratic-Republican,881
md.uscongress8.1818,BT0056,Thomas Bayly,A10,supported by both parties,4580
md.uscongress8.1818,GC0057,Charles Goldsborough,A01,Federalist,63
md.uscongress8.1818,WN0038,Noah Wheeler,NA,NA,16
md.uscongress8.1818,GR0074,Robert Griffith,NA,NA,2
md.uscongress8.1818,LS0081,Samuel Lecompte,NA,NA,2
md.uscongress8.1818,DL0012,Littleton Dennis,NA,NA,1
md.uscongress1.1820,NR0018,Ralph Neale,A01,Federalist,1405
md.uscongress1.1820,SN0046,Nicholas Stonestreet,A01,Federalist,1197
md.uscongress1.1820,NF0004,Francis Neale,NA,NA,1
md.uscongress2.1820,KJ0034,Joseph Kent,A03,Democratic-Republican,1767
md.uscongress2.1820,HJ0191,John C. Herbert,NA,NA,41
md.uscongress2.1820,CR0025,Richard J. Crabb,NA,NA,8
md.uscongress2.1820,CG0003,Gerald Cowman,NA,NA,6
md.uscongress2.1820,BR0037,Robert W. Bowie,NA,NA,1
md.uscongress2.1820,SJ0196,James Somervell,NA,NA,1
md.uscongress3.1820,WH0013,Henry R. Warfield,A01,Federalist,3098
md.uscongress3.1820,NA,scattering,NA,NA,22
md.uscongress4.1820,NJ0035,John Nelson,A03,Democratic-Republican,3501
md.uscongress4.1820,WT0053,Thomas C. Worthington,A01,Federalist,2534
md.uscongress4.1820,MD0131,David Mellinger,NA,NA,13
md.uscongress4.1820,MJ0325,Jacob Mellinger,NA,NA,1
md.uscongress4.1820,HS0068,Samuel Hughes,NA,NA,1
md.uscongress4.1820,SD0054,Daniel Schnebly,NA,NA,1
md.uscongress5.1820,LP0015,Peter Little,A03,Democratic-Republican,7441
md.uscongress5.1820,SS0062,Samuel Smith,A03,Democratic-Republican,7440
md.uscongress6.1820,RP0009,Philip Reed,A01,Federalist,2340
md.uscongress6.1820,CJ0268,Jeremiah Cosden,A03,Democratic-Republican,2340
md.uscongress6.1820,FJ0464,John Ferguson,NA,NA,1
md.uscongress6.1820,AR0016,Robert Archer,NA,NA,1
md.uscongress6.1820,MG0032,George B. Milligan,NA,NA,1
md.uscongress6.1820,MJ0271,John S. Moffitt,NA,NA,1
md.uscongress6.1820,WT0021,Thomas Williams,NA,NA,1
md.uscongress7.1820,WR0038,Robert Wright,A03,Democratic-Republican,1604
md.uscongress7.1820,CT0095,Thomas Culbreth,A01,Federalist,1572
md.uscongress7.1820,KJ0030,John Leeds Kerr,NA,NA,1
md.uscongress7.1820,KJ0052,John Kelsey,NA,NA,1
md.uscongress8.1820,BT0056,Thomas Bayly,A10,supported by both parties,4939
md.uscongress8.1820,GC0057,Charles Goldsborough,A01,Federalist,10
md.uscongress8.1820,BS0320,Samuel Banks,NA,NA,4
md.uscongress8.1820,SE0015,Enoch Sloan,NA,NA,2
md.uscongress8.1820,RT0016,Tristam Richardson,NA,NA,2
md.uscongress8.1820,WT0027,Thomas Williams,NA,NA,2
md.uscongress8.1820,GC0059,Caleb Griffin,NA,NA,1
md.uscongress8.1820,LJ0239,John Lecompte,NA,NA,1
md.uscongress8.1820,RG0000,Greenburg L. Rawley,NA,NA,1
md.uscongress8.1820,RE0019,Ennals Rawsil,NA,NA,1
md.uscongress8.1820,RW0037,William C. Ridgeway,NA,NA,1
md.uscongress8.1820,WN0038,Noah Wheeler,NA,NA,1
md.uscongress8.1820,WE0006,Ephraim Williams,NA,NA,1
md.uscongress1.1822,NR0018,Raphael Neale,A01,Federalist,1344
md.uscongress1.1822,BT0085,Thomas Blackiston,A01,Federalist,724
md.uscongress1.1822,FJ0074,James Fenwick,NA,NA,7
md.uscongress1.1822,BT0014,Thomas O. Bean,NA,NA,1
md.uscongress1.1822,BW0060,William Blackiston,NA,NA,1
md.uscongress2.1822,KJ0034,Joseph Kent,A03,Democratic-Republican,1688
md.uscongress2.1822,KT0015,Thomas King,NA,NA,5
md.uscongress2.1822,HR0155,Richard Howard,NA,NA,2
md.uscongress2.1822,MA0076,Alexander C. Magruder,NA,NA,2
md.uscongress3.1822,WH0013,Henry R. Warfield,A01,Federalist,2707
md.uscongress3.1822,HB0062,Barton Harris,NA,NA,81
md.uscongress4.1822,LJ0093,John Lee,A01,Federalist,1841
md.uscongress4.1822,WT0053,Thomas C. Worthington,A03,Democratic-Republican,1789
md.uscongress4.1822,SM0042,Michael Sprigg,A03,Democratic-Republican,1476
md.uscongress4.1822,WC0031,Casper Weaver,A03,Democratic-Republican,390
md.uscongress4.1822,GW0039,William Gabby,A03,Democratic-Republican,360
md.uscongress4.1822,SJ0246,Joseph Swearingen,A03,Democratic-Republican,91
md.uscongress4.1822,NG0006,Gabriel Norse,NA,NA,2
md.uscongress5.1822,LP0015,Peter Little,A03,Democratic-Republican,6866
md.uscongress5.1822,SS0062,Samuel Smith,A03,Democratic-Republican,6725
md.uscongress5.1822,PJ0186,John Patterson,A03,Democratic-Republican,1973
md.uscongress6.1822,MG0025,George E. Mitchell,A03,Democratic-Republican,3133
md.uscongress6.1822,LP0031,Peregrine L. Lynch,A03,Democratic-Republican,140
md.uscongress6.1822,RP0009,Philip Reed,A01,Federalist,10
md.uscongress6.1822,MM0065,Michael Miller,NA,NA,5
md.uscongress6.1822,RJ0400,James Rowland,NA,NA,3
md.uscongress6.1822,EJ0059,John B. Eccleston,NA,NA,3
md.uscongress6.1822,GJ0034,Joseph Gears,NA,NA,3
md.uscongress6.1822,BT0101,Thomas W. Bond,NA,NA,2
md.uscongress6.1822,MB0044,B. Monahan,NA,NA,2
md.uscongress6.1822,TG0031,George W. Thomas,NA,NA,2
md.uscongress6.1822,HG0012,George W. Hanson,NA,NA,2
md.uscongress6.1822,HA0000,A. B. Hanson,NA,NA,2
md.uscongress6.1822,JW0041,William Jadwin,NA,NA,2
md.uscongress6.1822,CI0018,Isaiah Cooper,NA,NA,1
md.uscongress6.1822,CJ0268,Jeremiah Cosden,NA,NA,1
md.uscongress6.1822,GJ0035,James Grey,NA,NA,1
md.uscongress6.1822,JR0001,Robert John,NA,NA,1
md.uscongress6.1822,PA0000,Amos D. Parker,NA,NA,1
md.uscongress6.1822,RI0015,Israel Reynolds,NA,NA,1
md.uscongress6.1822,GJ0127,John G. Grindall,NA,NA,1
md.uscongress6.1822,SC0014,Charles S. Sewell,NA,NA,1
md.uscongress6.1822,BJ0828,John Buck,NA,NA,1
md.uscongress6.1822,CS0199,Samuel M. Canady,NA,NA,1
md.uscongress6.1822,DW0071,William Davis,NA,NA,1
md.uscongress6.1822,MW0104,William Moffett,NA,NA,1
md.uscongress6.1822,PE0000,Eli Plummer,NA,NA,1
md.uscongress7.1822,HW0144,"William Hayward, Jr.",A03,Democratic-Republican,1720
md.uscongress7.1822,ET0007,Thomas Emory,A03,Democratic-Republican,1431
md.uscongress8.1822,SJ0312,John S. Spence,A03,Democratic-Republican,2558
md.uscongress8.1822,MJ0225,James Murray,A01,Federalist,1288
md.uscongress8.1822,GR0074,Bob Griffith,NA,NA,1
md.uscongress8.1822,HS0010,Samuel Heath,NA,NA,1
md.uscongress1.1824,DC0019,Clement Dorsey,A01,Federalist,1824
md.uscongress1.1824,NR0018,Raphael Neale,A01,Federalist,1476
md.uscongress1.1824,WN0002,Nicholas Williams,NA,NA,1
md.uscongress2.1824,KJ0034,Joseph Kent,A03,Democratic-Republican,1908
md.uscongress2.1824,WJ0206,John C. Weems,A01,Federalist,1741
md.uscongress3.1824,PG0031,George Peter,A03,Democratic-Republican,1602
md.uscongress3.1824,WG0023,George C. Washington,A01,Federalist,1448
md.uscongress3.1824,WH0013,Henry R. Warfield,A01,Federalist,1226
md.uscongress4.1824,WT0053,Thomas C. Worthington,A03,Democratic-Republican,4321
md.uscongress4.1824,LJ0093,John Lee,A01,Federalist,3491
md.uscongress4.1824,BU0002,Upton Bruce,NA,NA,13
md.uscongress4.1824,NA0013,Alexander Neill,NA,NA,1
md.uscongress5.1824,LP0015,Peter Little,A03,Democratic-Republican,9686
md.uscongress5.1824,BJ0397,John Barney,A03,Democratic-Republican,5515
md.uscongress5.1824,MI0017,Isaac MacKim,A03,Democratic-Republican,5346
md.uscongress6.1824,MG0025,George E. Mitchell,A03,Democratic-Republican,2854
md.uscongress6.1824,RP0009,Philip Reed,A01,Federalist,2433
md.uscongress6.1824,RJ0050,John A. Robertson,NA,NA,8
md.uscongress6.1824,MJ0297,Joseph Mitchell,NA,NA,NA
md.uscongress6.1824,RW0020,William A. Robertson,NA,NA,NA
md.uscongress7.1824,KJ0030,John Leeds Kerr,A01,Federalist,1950
md.uscongress7.1824,ET0007,Thomas Emory,A03,Democratic-Republican,1924
md.uscongress8.1824,MR0053,Robert N. Martin,A01,Federalist,3088
md.uscongress8.1824,SJ0312,John Spence,A03,Democratic-Republican,2858
me.uscongress1.1820,DJ0174,Joseph Dane,A01,Federalist,955
me.uscongress1.1820,RA0016,Alexander Rice,A03,Democratic-Republican,700
me.uscongress1.1820,LI0011,Isaac Lyman,NA,NA,109
me.uscongress1.1820,MW0011,William Moody,NA,NA,44
me.uscongress1.1820,NA,scattering,NA,NA,15
me.uscongress2.1820,WE0022,Ezekiel Whitman,A01,Federalist,941
me.uscongress2.1820,IJ0004,James Irish,NA,Democratic-Republican,313
me.uscongress2.1820,HM0038,Mark Harris,NA,NA,12
me.uscongress2.1820,WA0010,Ashur Ware,NA,NA,1
me.uscongress2.1820,TJ0371,James B. Tucker,NA,NA,1
me.uscongress2.1820,NA,blank,NA,NA,1
me.uscongress3.1820,HM0035,Mark L. Hill,A03,Democratic-Republican,918
me.uscongress3.1820,WJ0015,"Joshua Wingate, Jr.",A03,Democratic-Republican,722
me.uscongress3.1820,HJ0009,Joshua Head,NA,Federalist,79
me.uscongress3.1820,RD0021,Daniel Rose,A03,Democratic-Republican,63
me.uscongress3.1820,SP0009,Pearl Stafford,NA,NA,43
me.uscongress3.1820,SS0015,Samuel E. Smith,NA,NA,9
me.uscongress3.1820,OB0009,Benjamin Orr,NA,NA,7
me.uscongress3.1820,BB0020,Benjamin Brown,NA,NA,6
me.uscongress3.1820,HA0054,Abraham Hammatt,NA,NA,4
me.uscongress3.1820,MP0027,Parker MacCobb,NA,NA,3
me.uscongress3.1820,CC0009,Charles Clapp,NA,NA,2
me.uscongress3.1820,DS0018,Samuel Davis,NA,NA,1
me.uscongress3.1820,MD0012,Daniel Marston,NA,NA,1
me.uscongress3.1820,TE0011,Ebenezer Thatcher,NA,NA,1
me.uscongress3.1820,TS0002,Samuel Tucker,NA,NA,1
me.uscongress3.1820,SJ0020,James Schenck,NA,NA,1
me.uscongress3.1820,WT0006,Thurston Whiting,NA,NA,1
me.uscongress3.1820,SS0014,Samuel Smith,NA,NA,1
me.uscongress3.1820,HW0006,William Hovey,NA,NA,1
me.uscongress3.1820,NA,Timothy,NA,NA,1
me.uscongress3.1820,NA,scattering,NA,NA,NA
me.uscongress4.thirdrunoff.1821,WW0135,William Williamson,A03,Democratic-Republican,1823
me.uscongress4.thirdrunoff.1821,CT0010,Thomas Cobb,NA,NA,NA
me.uscongress4.thirdrunoff.1821,MJ0024,Jabez Mowry,NA,NA,NA
me.uscongress4.thirdrunoff.1821,KM0013,Martin Kinsley,NA,NA,NA
me.uscongress4.thirdrunoff.1821,NA,scattering,NA,NA,NA
me.uscongress5.second.1821,HE0005,Ebenezer Herrick,A03,Democratic-Republican,728
me.uscongress5.second.1821,GJ0005,Joshua Gage,NA,NA,528
me.uscongress5.second.1821,WE0005,Ebenezer T. Warren,A03,Democratic-Republican,473
me.uscongress5.second.1821,GP0006,Peter Grant,A01,Federalist,164
me.uscongress5.second.1821,PJ0005,James Parker,NA,NA,20
me.uscongress5.second.1821,GR0006,Rufus Gay,NA,NA,3
me.uscongress5.second.1821,SJ0026,James Saunders,NA,NA,1
me.uscongress6.1820,CJ0007,Joshua Cushman,A03,Democratic-Republican,956
me.uscongress6.1820,SI0018,Isaac Stevens,NA,NA,1
me.uscongress6.1820,NA,scattering,NA,NA,1
me.uscongress7.1820,LE0006,Enoch Lincoln,A03,Democratic-Republican,1178
me.uscongress7.1820,BS0006,Samuel A. Bradley,NA,NA,16
me.uscongress7.1820,BI0008,Isaac Bradley,NA,NA,7
me.uscongress7.1820,DJ0008,Judah Dana,NA,NA,5
me.uscongress7.1820,LL0037,Levi Lincoln,NA,NA,3
me.uscongress7.1820,ES0008,Stephen Emory,NA,NA,1
me.uscongress7.1820,NA,scattering,NA,NA,12
me.uscongress1.fourth.1823,BW0280,William Burleigh,A03,Adams,2090
me.uscongress1.fourth.1823,MR0008,Rufus MacIntire,A03,Adams,1904
me.uscongress1.fourth.1823,LI0013,Isaac Lane,A06,Crawford,NA
me.uscongress1.fourth.1823,UE0003,Ellis B. Usher,NA,NA,NA
me.uscongress1.fourth.1823,SJ0028,John Spring,NA,NA,NA
me.uscongress1.fourth.1823,DJ0174,Joseph Dane,NA,NA,NA
me.uscongress1.fourth.1823,DM0010,Moses Dunn,NA,NA,NA
me.uscongress1.fourth.1823,HE0007,Edward P. Hayman,NA,NA,NA
me.uscongress1.fourth.1823,YJ0003,Jonathan Young,NA,NA,NA
me.uscongress1.fourth.1823,SA0020,Andrew Scammon,NA,NA,NA
me.uscongress1.fourth.1823,AJ0028,John Allen,NA,NA,NA
me.uscongress1.fourth.1823,PJ0015,Joseph Prime,NA,NA,NA
me.uscongress1.fourth.1823,BJ0031,John Bodwell,NA,NA,NA
me.uscongress1.fourth.1823,SE0012,Ether Shipley,NA,NA,NA
me.uscongress2.1823,LS0011,"Stephen Longellow, Jr.",A01,Federalist,2168
me.uscongress2.1823,AJ0025,John Anderson,A06,Crawford,2036
me.uscongress2.1823,PJ0207,Jonathan Page,NA,Adams,41
me.uscongress2.1823,HM0038,Mark Harris,NA,NA,11
me.uscongress2.1823,DR0007,Robert P. Dunlap,NA,NA,4
me.uscongress2.1823,PW0026,William Polleys,NA,NA,3
me.uscongress2.1823,SJ0027,John W. Smith,NA,NA,2
me.uscongress2.1823,GL0031,Lawyer Gatchell,NA,NA,1
me.uscongress2.1823,WE0022,Ezekiel Whitman,NA,NA,1
me.uscongress2.1823,HS0056,Samuel Holbrook,NA,NA,1
me.uscongress2.1823,KR0007,Robert R. Kendall,NA,NA,1
me.uscongress2.1823,MN0011,Nathaniel Mitchell,NA,NA,1
me.uscongress2.1823,PW0038,William P. Preble,NA,NA,1
me.uscongress2.1823,AJ0045,Joseph Adams,NA,NA,1
me.uscongress3.third.1823,HE0005,Ebenezer Herrick,A03,Adams,1797
me.uscongress3.third.1823,HM0035,Mark L. Hill,A06,Crawford,1010
me.uscongress3.third.1823,BW0011,William M. Boyd,NA,NA,5
me.uscongress3.third.1823,SE0025,Edwin Smith,NA,NA,4
me.uscongress3.third.1823,TP0010,Peleg Tallman,NA,NA,3
me.uscongress3.third.1823,BJ0503,Jeremiah Bailey,NA,Adams,2
me.uscongress3.third.1823,HE0011,Eliha Hatch,NA,NA,2
me.uscongress3.third.1823,MP0027,Parker MacCobb,NA,NA,2
me.uscongress3.third.1823,FJ0009,John Fasset,NA,NA,1
me.uscongress3.third.1823,HS0032,Samuel Hyde,NA,NA,1
me.uscongress3.third.1823,DJ0043,John Dole,NA,NA,1
me.uscongress3.third.1823,PM0006,Moses Peaslee,NA,NA,1
me.uscongress3.third.1823,BJ0039,Joseph Bailey,NA,NA,1
me.uscongress4.second.1823,CJ0007,Joshua Cushman,A03,Adams,1704
me.uscongress4.second.1823,WE0005,Ebenezer T. Warren,NA,Adams,824
me.uscongress4.second.1823,PJ0004,Josiah Prescott,NA,NA,213
me.uscongress4.second.1823,BT0013,Thomas Bond,NA,NA,NA
me.uscongress4.second.1823,VR0002,Robert C. Vose,NA,NA,NA
me.uscongress4.second.1823,CN0011,Nathan Cutler,NA,NA,NA
me.uscongress4.second.1823,KS0010,Sanford Kingsbury,NA,NA,NA
me.uscongress4.second.1823,CD0017,Daniel Campbell,NA,NA,NA
me.uscongress4.second.1823,MA0007,Abraham Morrell,NA,NA,NA
me.uscongress4.second.1823,CS0034,Samuel Cony,NA,NA,NA
me.uscongress4.second.1823,GJ0005,Joshua Gage,NA,NA,NA
me.uscongress4.second.1823,CS0040,Samuel Currier,NA,NA,NA
me.uscongress4.second.1823,PJ0005,James Parker,NA,NA,NA
me.uscongress4.second.1823,NA,scattering,NA,NA,91
me.uscongress5.1823,LE0006,Enoch Lincoln,A03,Adams,2609
me.uscongress5.1823,TE0009,Ezekiel Thompson,NA,NA,45
me.uscongress5.1823,HE0005,Ebenezer Herrick,NA,NA,18
me.uscongress5.1823,LE0036,Enoch Littlefield,NA,NA,8
me.uscongress5.1823,TJ0049,John Turner,NA,NA,6
me.uscongress5.1823,HJ0012,Joseph Howard,NA,NA,2
me.uscongress5.1823,TS0013,S. Tolbert,NA,NA,2
me.uscongress5.1823,BS0006,Samuel A. Bradley,NA,NA,1
me.uscongress5.1823,FP0009,Philip Farrington,NA,NA,1
me.uscongress5.1823,HL0008,Levi Halbard,NA,NA,1
me.uscongress5.1823,KW0005,William Kadd,NA,NA,1
me.uscongress5.1823,PA0033,Albion K. Parris,NA,NA,1
me.uscongress5.1823,RE0037,E. Richardson,NA,NA,1
me.uscongress5.1823,UE0005,E. Underhand,NA,NA,1
me.uscongress6.third.1823,OJ0005,Jeremiah O'Brien,A03,Adams,1381
me.uscongress6.third.1823,JA0011,"Alfred Johnson, Jr.",A03,Adams,690
me.uscongress6.third.1823,AW0011,William Abbott,A01,Federalist,485
me.uscongress6.third.1823,BJ0017,Jonathan Bartlett,NA,NA,6
me.uscongress6.third.1823,PE0009,Elijah P. Pike,NA,NA,4
me.uscongress6.third.1823,ST0015,Thomas Snow,NA,NA,3
me.uscongress6.third.1823,MN0041,Nathaniel Marcus,NA,NA,2
me.uscongress6.third.1823,PA0033,A. K. Parris,NA,NA,2
me.uscongress6.third.1823,VT0008,Thomas Vose,NA,NA,2
me.uscongress6.third.1823,PS0008,Samuel M. Pond,NA,NA,1
me.uscongress6.third.1823,LJ0020,Joseph Lee,NA,NA,1
me.uscongress6.third.1823,OJ0006,"Jeremiah O'Brian, Jr.",NA,NA,1
me.uscongress6.third.1823,RE0006,Ezra Ryan,NA,NA,1
me.uscongress6.third.1823,EA0012,Azariah Edwards,NA,NA,1
me.uscongress6.third.1823,AW0014,William Aikins,NA,NA,1
me.uscongress6.third.1823,BJ0041,John Brooks,NA,NA,1
me.uscongress6.third.1823,HW0010,W. R. Hawse,NA,NA,1
me.uscongress6.third.1823,CE0004,Elisha Cousins,NA,NA,1
me.uscongress6.third.1823,TN0004,"Nicholas Thomas, Jr.",NA,NA,1
me.uscongress6.third.1823,IS0002,Stephen Ide,NA,NA,1
me.uscongress6.third.1823,WJ0313,John Wilson,NA,NA,1
me.uscongress6.third.1823,TE0008,Ezra Thissel,NA,NA,1
me.uscongress6.third.1823,JJ0054,"John Johnson, Jr.",NA,NA,1
me.uscongress6.third.1823,MJ0027,John MacClure,NA,NA,1
me.uscongress6.third.1823,ND0020,Daniel Newbury,NA,NA,1
me.uscongress6.third.1823,HJ0018,John Hill,NA,NA,1
me.uscongress6.third.1823,DW0020,William De Les Dernier,NA,NA,1
me.uscongress6.third.1823,PA0033,Albion K. Parris,NA,NA,1
me.uscongress6.third.1823,MJ0024,Jabez Mowry,NA,NA,1
me.uscongress6.third.1823,SB0017,Benjamin Smith,NA,NA,1
me.uscongress7.1823,KD0004,David Kidder,A01,Federalist,1971
me.uscongress7.1823,EW0015,William Emerson,A06,Crawford,941
me.uscongress7.1823,WO0021,Obid Wilson,NA,NA,676
me.uscongress7.1823,DJ0027,James Dinsmore,NA,NA,30
me.uscongress7.1823,WD0005,Daniel Wilkins,NA,NA,27
me.uscongress7.1823,WW0135,William D. Williamson,NA,Adams,25
me.uscongress7.1823,MJ0032,Judah MacLellan,NA,NA,24
me.uscongress7.1823,TW0009,Wintworth Tuttle,NA,NA,15
me.uscongress7.1823,GM0017,Moses Greenleaf,NA,NA,13
me.uscongress7.1823,BN0018,Nahum Baldwin,NA,NA,11
me.uscongress7.1823,CE0005,Eleazer Coburn,NA,NA,8
me.uscongress7.1823,BJ0042,James Bowen,NA,NA,8
me.uscongress7.1823,CJ0023,James Collins,NA,NA,7
me.uscongress7.1823,SS0008,Stephen Salsbury,NA,NA,7
me.uscongress7.1823,MJ0025,Jacob MacGaw,NA,NA,7
me.uscongress7.1823,SC0015,Calvin Selden,NA,NA,6
me.uscongress7.1823,LJ0022,John Leathead,NA,NA,4
me.uscongress7.1823,SJ1242,"Jonathan Stevens, Jr.",NA,NA,2
me.uscongress7.1823,PS0011,Seth Perkins,NA,NA,2
me.uscongress7.1823,BJ0043,James Bates,NA,NA,2
me.uscongress7.1823,HE0041,Ebenezer Hunting,NA,NA,2
me.uscongress7.1823,HW0011,William Hight,NA,NA,1
me.uscongress7.1823,LS0007,Stephen L. Lewis,NA,NA,1
me.uscongress7.1823,WJ0020,John Ware,NA,NA,1
me.uscongress7.1823,FL0017,Levi G. Fletcher,NA,NA,1
me.uscongress7.1823,CJ0055,John Courson,NA,NA,1
me.uscongress7.1823,WR0023,Reuben Wilson,NA,NA,1
me.uscongress7.1823,BE0006,Elias Bryant,NA,NA,1
me.uscongress7.1823,FA0019,Abel French,NA,NA,1
