candidate_id,candidate_name
BJ0565,"Brown, John"
BJ0566,"Batchellor, James"
BJ0567,"Bloom, Jonathan"
BJ0568,"Brevoort, John V."
BJ0569,"Birdseye, James"
BJ0570,"Bowers, James"
BJ0571,"Booman, Joshua"
BJ0572,"Bartlett, Joseph"
BJ0573,"Bendergrass, John"
BJ0574,"Bevier, John"
BJ0575,"Barker, John E."
BJ0576,"Black, Joseph"
BJ0577,"Briggs, John"
BJ0578,"Bart, John"
BJ0579,"Braat, Jaup"
BJ0580,"Brownell, Jonathan"
BJ0581,"Burr, Jacob"
BJ0582,"Butler, Josiah"
BJ0583,"Buell, John"
BJ0584,"Badley, John"
BJ0585,"Bittard, John"
BJ0586,"Biddle, Joseph"
BJ0587,"Beatty, John"
BJ0588,"Bayard, John"
BJ0589,"Bloomfield, Joseph"
BJ0590,"Benson, John"
BJ0591,"Brewster, Jacob"
BJ0592,"Baliam, John"
BJ0593,"Buckley, John W."
BJ0594,"Ballard, Jeremiah"
BJ0595,"Buell, Joseph"
BJ0596,"Brush, John"
BJ0597,"Baldwin, Jesse"
BJ0598,"Barrow, John"
BJ0599,"Barber, Jesse"
BJ0600,"Barlow, James"
BJ0601,"Budd, Joseph"
BJ0602,"Beavers, Joseph"
BJ0603,"Bispham, John"
BJ0604,"Bull, Joseph M."
BJ0605,"Broderick, John"
BJ0606,"Breman, John"
BJ0607,"Beet, John H."
BJ0608,"Broome, John L."
BJ0609,"Bennington, Jeremiah, Jr."
BJ0610,"Bowen, Jonathan"
BJ0611,"Brooks, Jeremiah"
BJ0612,"Bishop, James"
BJ0613,"Bennett, Jeremiah, Jr."
BJ0614,"Bishop, James"
BJ0615,"Bronson, Jesse"
BJ0616,"Burch, James"
BJ0617,"Baley, John"
BJ0618,"Bloodgood, James A."
BJ0619,"Buck, Jeremiah"
BJ0620,"Bundy, Jacob S."
BJ0621,"Bradt, John A."
BJ0622,"Beers, Joseph"
BJ0623,"Bowne, James"
BJ0624,"Bruyn, Jonathan"
BJ0625,"Brinsmaide, John W."
BJ0626,"Bowne, Joseph"
BJ0627,"Bowker, John"
BJ0628,"Blood, John"
BJ0629,"Bleecker, James W."
BJ0630,"Brainerd, Joseph S."
BJ0631,"Brown, Jeremiah"
BJ0632,"Beardman, John"
BJ0634,"Blunt, Joseph"
BJ0635,"Buck, John"
BJ0636,"Brisbin, James, Jr."
BJ0637,"Brick, John"
BJ0638,"Briant, John"
BJ0639,"Brewster, John"
BJ0640,"Bathgate, James"
BJ0641,"Bloodgood, John M."
BJ0642,"Banta, John T."
BJ0643,"Bell, Jared W."
BJ0644,"Brick, Joshua"
BJ0645,"Bryan, James"
BJ0646,"Budlong, John"
BJ0647,"Bellinger, John, Jr."
BJ0648,"Bradley, James"
BJ0649,"Baker, Joseph"
BJ0650,"Bullin, John, Jr."
BJ0651,"Bowne, John"
BJ0652,"Berry, John, Jr."
BJ0653,"Bove, James"
BJ0654,"Bates, James"
BJ0655,"Banta, Jacob"
BJ0656,"Brinkerhoff, James H."
BJ0657,"Bronson, Josiah"
BJ0658,"Blauvelt, John J."
BJ0659,"Blauvelt, John R."
BJ0660,"Burritt, Josiah"
BJ0661,"Bardine, John"
BJ0662,"Blauvelt, Jacob"
BJ0663,"Butcher, James"
BJ0664,"Brebner, James"
BJ0665,"Bay, John"
BJ0666,"Burlingame, Joel"
BJ0667,"Bruyn, Johannes"
BJ0668,"Bradnow, John J."
BJ0669,"Broome, John"
BJ0670,"Browne, Joseph"
BJ0671,"Barney, Jonathan"
BJ0672,"Brown, Jonathan"
BJ0673,"Bradner, John"
BJ0674,"Baker, James"
BJ0675,"Burgg, James"
BJ0676,"Bockee, Jacob"
BJ0677,"Burlingame, Joshua"
BJ0678,"Ball, John"
BJ0679,"Bradford, John"
BJ0680,"Braman, Joseph"
BJ0681,"Bullen, John"
BJ0682,"Benedict, Joseph"
BJ0683,"Bird, John"
BJ0684,"Beardsley, Jabez"
BJ0685,"Bryant, John"
BJ0686,"Beach, Jesse"
BJ0687,"Brown, John M."
BJ0688,"Baker, John"
BJ0689,"Burdick, Joseph S."
BJ0690,"Babcock, Joshua"
BJ0691,"Bleecker, John"
BJ0692,"Barton, James"
BJ0693,"Buys, John"
BJ0694,"Boerum, Jacob"
BJ0695,"Bennet, James"
BJ0696,"Bayley, Joseph"
BJ0697,"Bull, John"
BJ0698,"Bishop, Jichel"
BJ0699,"Barton, Joseph"
BJ0700,"Borst, Jost, Jr."
BJ0701,"Bruyn, Jacobus S."
BJ0702,"Bedden, Josiah"
BJ0703,"Burton, Judah"
BJ0704,"Bumpus, Jessie, Jr."
BJ0705,"Bullock, Jacob"
BJ0706,"Burch, Jesse"
BJ0707,"Brown, John"
BJ0708,"Brett, Joshua H."
BJ0709,"Burt, James"
BJ0710,"Benjamin, Joseph"
BJ0711,"Bement, James"
BJ0712,"Ballard, John"
BJ0713,"Brown, Joshua"
BJ0714,"Burk, John"
BJ0715,"Burr, Jonathan"
BJ0716,"Burnham, Joshua"
BJ0717,"Bailey, John H."
BJ0718,"Brown, John D."
BJ0719,"Budington, Joshua"
BJ0720,"Baker, Josiah"
BJ0721,"Brown, Joseph"
BJ0722,"Barklay, John"
BJ0723,"Belding, Joseph"
BJ0724,"Barber, John"
BJ0725,"Beebe, Jabez A."
BJ0726,"Bulkley, John W."
BJ0727,"Bloore, Joshua"
BJ0728,"Burton, James"
BJ0729,"Beadle, John"
BJ0730,"Ball, James H."
BJ0731,"Brown, Joseph"
BJ0732,"Bouce, Joseph"
BJ0733,"Bunch, Joel"
BJ0734,"Bullock, Joseph"
BJ0735,"Bagley, Jesse"
BJ0736,"Barker, James"
BJ0737,"Bronk, Jonas"
BJ0738,"Baltimore, James"
BJ0739,"Boyd, James"
BJ0740,"Brown, John"
BJ0741,"Bedell, James"
BJ0742,"Bowers, John M."
BJ0743,"Burlew, John, II"
BJ0744,"Bristol, Joel"
BJ0745,"Blaufelt, John"
BJ0746,"Brewster, Jonathan L."
BJ0747,"Baker, Jirah"
BJ0748,"Bebe, John"
BJ0749,"Bacon, Jacob F."
BJ0750,"Bowman, John"
BJ0751,"Bingham, John"
BJ0752,"Brown, Jacob"
BJ0753,"Bill, James"
BJ0754,"Buttolph, John"
BJ0755,"Benton, Joel"
BJ0756,"Beadle, John"
BJ0757,"Birdsall, James"
BJ0758,"Brown, John, Jr."
BJ0759,"Beach, John H."
BJ0760,"Ballard, Joshua"
BJ0761,"Brownson, John W."
BJ0762,"Baker, Jacob"
BJ0763,"Barker, Josephus"
BJ0765,"Bronk, John L."
BJ0766,"Brisban, James"
BJ0767,"Benjamin, Jonas C."
BJ0768,"Bentley, John, Jr."
BJ0769,"Bostwick, Jabez"
BJ0770,"Blake, John, Jr."
BJ0771,"Bryan, John A."
BJ0772,"Bowman, John"
BJ0773,"Berry, Joseph"
BJ0774,"Bellamy, Joel"
BJ0775,"Bryan, James"
BJ0776,"Bement, Judah"
BJ0777,"Borst, Joseph I."
BJ0778,"Bellinger, John P."
BJ0779,"Blakely, John"
BJ0780,"Bergen, John T."
BJ0781,"Bollman, John"
BJ0782,"Baker, John"
BJ0783,"Benford, John"
BJ0784,"Bonds, John"
BJ0785,"Brown, James"
BJ0786,"Bostick, John"
BJ0787,"Birchard, Jabez A."
BJ0788,"Bryan, John"
BJ0789,"Barnitz, Jacob"
BJ0790,"Blumer, Jacob"
BJ0791,"Binford, John M."
BJ0792,"Bedford, John"
BJ0793,"Bedford, Jonas"
BJ0794,"Beatty, James"
BJ0795,"Byler, Jacob"
BJ0796,"Brittain, James"
BJ0797,"Burroughs, James"
BJ0798,"Bernard, James"
BJ0799,"Brantley, J."
BJ0800,"Blashford, James"
BJ0801,"Bickel, John"
BJ0802,"Bohlen, John"
BJ0803,"Boyd, John"
BJ0804,"Brownson, John"
BJ0805,"Burden, Joseph"
BJ0806,"Burchard, Jabez"
BJ0807,"Bailey, John"
BJ0808,"Bryan, John"
BJ0809,"Blackman, Joab"
BJ0810,"Beasley, John"
BJ0811,"Bryant, Joseph"
BJ0812,"Bacon, Josiah, Jr."
BJ0813,"Brower, John"
BJ0814,"Bright, James"
BJ0815,"Babcock, John"
BJ0816,"Baker, Jonathan"
BJ0817,"Branch, John"
BJ0818,"Benton, James"
BJ0819,"Brattle, J."
BJ0820,"Barnet, James"
BJ0821,"Bryan, J."
BJ0822,"Beshal, John"
BJ0823,"Brownell, Jedediah"
BJ0824,"Burton, John T."
BJ0825,"Bell, Joseph"
BJ0826,"Braintree, John"
BJ0827,"Bryan, Joseph H."
BJ0828,"Buck, John"
BJ0829,"Betts, Jared"
BJ0830,"Borns, John S."
BJ0831,"Becker, John P."
BJ0832,"Bartlett, John C."
BJ0833,"Barnard, John"
BJ0834,"Brackett, James"
BJ0835,"Blakeman, John"
BJ0836,"Bruce, Joseph"
BJ0837,"Bingham, Joseph"
BJ0838,"Burrill, Jonathan"
BJ0839,"Brevard, John F."
BJ0840,"Bunting, John"
BJ0841,"Blanchard, John I."
BJ0842,"Bird, Jesse"
BJ0843,"Blanchard, Josh"
BJ0844,"Burt, Jephtha"
BJ0845,"Bangs, John"
BJ0846,"Bristol, John"
BJ0847,"Bigsby, Jonathan"
BJ0848,"Burton, John"
BJ0849,"Brown, Jacob"
BJ0850,"Bocker, John P."
BJ0851,"Baldwin, Jonas C."
BJ0852,"Barker, Joseph"
BJ0853,"Bonnett, Jacob"
BJ0854,"Bryan, John M."
BJ0855,"Bogart, J."
BJ0856,"Brinckerhoff, J."
BJ0857,"Bowen, John M."
BJ0858,"Bergen, Jacob"
BJ0859,"Bryan, J."
BJ0860,"Berger, John S."
BJ0861,"Busbee, Johnson"
BJ0862,"Bryan, John H."
BJ0863,"Beaubien, J.M."
BJ0864,"Brown, Joel"
BJ0865,"Blair, John"
BJ0866,"Bigger, John"
BJ0867,"Brower, Jeremiah"
BJ0868,"Bassett, John"
BJ0869,"Beard, James"
BJ0870,"Beasley, John"
BJ0871,"Beck, Joseph H."
BJ0872,"Browne, John W."
BJ0873,"Berry, John"
BJ0874,"Buel, Joseph"
BJ0875,"Beck, Jeremiah"
BJ0876,"Buchanan, James"
BJ0877,"Brynberg, John"
BJ0878,"Boggs, John"
BJ0879,"Bones, John"
BJ0880,"Brinkerhoff, John"
BJ0881,"Broadwell, Jacob"
BJ0882,"Bailey, Joel C."
BJ0883,"Barnitz, John"
BJ0884,"Boyle, James"
BJ0885,"Brown, John"
BJ0886,"Butler, John"
BJ0887,"Brown, Jeremiah"
BJ0888,"Barker, Joseph"
BJ0889,"Biggs, John"
BJ0890,"Burget, Jeremiah"
BJ0891,"Boyce, Jacobus"
BJ0892,"Blackburn, James"
BJ0893,"Best, John J."
BJ0894,"Brown, Jeremiah"
BJ0895,"Boyd, James"
BJ0896,"Bredin, James"
BJ0897,"Brown, John, Jr."
BJ0898,"Barber, John"
BJ0899,"Brown, Jacob"
BJ0900,"Baker, John"
BJ0901,"Brimer, John"
BJ0902,"Burkin, Jonathan"
BJ0903,"Blue, James"
BJ0904,"Bell, James"
BJ0905,"Barnes, James"
BJ0906,"Barr, John"
BJ0907,"Bun, John"
BJ0908,"Brown, John"
BJ0909,"Brour, John"
BJ0910,"Brewster, John"
BJ0911,"Bogges, John"
BJ0912,"Burnet, Jacob"
BJ0913,"Bloom, John"
BJ0914,"Bird, John"
BJ0915,"Brayton, Joseph"
BJ0916,"Baites, John"
BJ0917,"Brewster, Joseph"
BJ0918,"Benjamin, James"
BJ0919,"Baldwin, James"
BJ0920,"Becker, John P."
BJ0921,"Baldwin, James"
BJ0922,"Ballinger, Jonathan"
BJ0923,"Bazley, John"
BJ0924,"Barrett, John"
BJ0925,"Becraft, Jonathan"
BJ0926,"Baldwin, John"
BJ0927,"Butt, James H."
BJ0928,"Burin, James"
BJ0929,"Buchanan, John"
BJ0930,"Buckius, John"
BJ0931,"Brush, Jared"
BJ0932,"Bonser, Joseph"
BJ0933,"Boon, John"
BJ0934,"Bunting, John"
BJ0935,"Bart, James"
BJ0936,"Burwell, John"
BJ0937,"Baker, Jacob"
BJ0938,"Blackman, James"
BJ0939,"Blackwood, John"
BJ0940,"Barber, Josiah"
BJ0941,"Baldwin, Jacob H."
BJ0942,"Brown, John"
BJ0943,"Buel, Jesse"
BJ0944,"Bryan, James"
BJ0945,"Brown, John"
BJ0946,"Blair, John"
BJ0947,"Barr, James"
BJ0948,"Barclay, John"
BJ0949,"Boyd, James"
BJ0950,"Bennet, Jacob"
BJ0951,"Boyd, John"
BJ0952,"Baird, John"
BJ0953,"Brett, James"
BJ0954,"Burt, Joshua"
BJ0955,"Brachbill, John"
BJ0956,"Barclay, J."
BJ0957,"Bailey, James"
BJ0958,"Boggs, John"
BJ0959,"Bell, J."
BJ0960,"Bradford, John"
BJ0961,"Brown, J."
BJ0962,"Bratton, John"
BJ0963,"Becket, Joseph"
BJ0964,"Brady, John"
BJ0965,"Baker, John"
BJ0966,"Bittenbender, John"
BJ0967,"Barton, Joshua"
BJ0968,"Brady, James"
BJ0969,"Brown, Jeremiah"
BJ0970,"Ball, Joseph"
BJ0971,"Brice, James"
BJ0972,"Bucher, Jacob"
BJ0973,"Bond, John P."
BJ0974,"Bray, Jesse"
BJ0975,"Bows, James"
BJ0976,"Burg, John"
BJ0977,"Beyer, Jacob"
BJ0978,"Brock, John"
BJ0979,"Baldridge, Joseph"
BJ0980,"Busbee, Johnston"
BJ0981,"Boger, John"
BJ0982,"Bush, John V."
BJ0983,"Bute, John"
BJ0984,"Boas, John"
BJ0985,"Barker, John"
BJ0986,"Bill, James"
BJ0987,"Bogaradus, Jacob"
BJ0988,"Baldwin, Jude"
BJ0989,"Bull, John"
BJ0990,"Binns, John"
BJ0991,"Bleakley, John"
BJ0992,"Black, James"
BJ0993,"Boring, Joseph"
BJ0994,"Baird, John"
BJ0995,"Bonnett, Jacob"
BJ0996,"Bower, John"
BJ0997,"Bryant, James"
BJ0998,"Butler, Jonathan"
BJ0999,"Birchall, James"
BJ1000,"Brison, James"
BJ1001,"Bones, James"
BJ1002,"Brandon, John"
BJ1003,"Bockius, John"
BJ1004,"Baird, John"
BJ1005,"Boone, James"
BJ1006,"Bishop, John"
BJ1007,"Beeson, Jesse"
BJ1008,"Butts, John"
BJ1009,"Barclay, James"
BJ1010,"Brotherton, John"
BJ1011,"Burly, Jacob"
BJ1012,"Beizel, John"
BJ1013,"Bower, Jacob"
BJ1014,"Boyd, John"
BJ1015,"Brooks, John"
BJ1016,"Bingaman, John"
BJ1017,"Bonnet, John"
BJ1018,"Boys, James"
BJ1019,"Bryan, John"
BJ1020,"Baker, John"
BJ1021,"Blucher, Jacob"
BJ1022,"Bovard, James"
BJ1023,"Brinton, Joseph"
BJ1024,"Beans, Joshua"
BJ1025,"Breden, James"
BJ1026,"Buckingham, John"
BJ1027,"Beecher, John"
BJ1028,"Butterfield, Jonas"
BJ1029,"Buckey, Jacob"
BJ1030,"Boyer, J."
BJ1031,"Brown, John"
BJ1032,"Beidenman, John"
BJ1033,"Bright, Jacob"
BJ1034,"Beibler, John"
BJ1035,"Brinker, Jacob"
BJ1036,"Bedford, Jacob"
BJ1037,"Brooks, John"
BJ1038,"Brown, John"
BJ1039,"Bischoff, John"
BJ1040,"Bradley, John"
BJ1041,"Bull, John G."
BJ1042,"Bowman, John"
BJ1043,"Brinton, John A."
BJ1044,"Brandon, John"
BJ1045,"Bloom, Joseph"
BJ1046,"Bowman, Jacob"
BJ1047,"Brown, John"
BJ1048,"Bell, Joseph"
BJ1049,"Brokman, John"
BJ1050,"Bonner, John"
BJ1051,"Bayless, John B."
BJ1052,"Brays, James"
BJ1053,"Brooks, John"
BJ1054,"Brunart, John"
BJ1055,"Brown, James"
BJ1056,"Boucher, Jacob"
BJ1057,"Beikel, John"
BJ1058,"Brown, John"
BJ1059,"Baxter, James"
BJ1060,"Blame, Joseph"
BJ1061,"Benner, John"
BJ1062,"Beich, John M."
BJ1063,"Brown, Joseph"
BJ1064,"Bell, John"
BJ1065,"Beatty, James"
BJ1066,"Brink, John"
BJ1067,"Barnet, J."
BJ1068,"Brothers, Jacob"
BJ1069,"Byrd, James"
BJ1070,"Bouvier, John"
BJ1071,"Banks, James"
BJ1072,"Blackburn, Joseph"
BJ1073,"Bomberger, John"
BJ1074,"Boat, John"
BJ1075,"Boyd, John"
BJ1076,"Bunting, Joseph"
BJ1077,"Brittin, Joseph"
BJ1078,"Blackman, James"
BJ1079,"Bayley, John"
BJ1080,"Blocher, Jacob"
BJ1081,"Butler, James D."
BJ1082,"Berenson, Joel"
BJ1083,"Black, Joel"
BJ1084,"Brownson, Joel"
BJ1085,"Beam, Jacob"
BJ1086,"Bartlett, John"
BJ1087,"Bridge, John"
BJ1088,"Beers, John"
BJ1089,"Buchanan, James"
BJ1090,"Belsterling, Jacob"
BJ1091,"Burton, Judah"
BJ1092,"Burrows, John"
BJ1093,"Browning, John"
BJ1094,"Brink, James"
BJ1095,"Brice, James"
BJ1096,"Buskirk, John"
BJ1097,"Bass, Jonathan"
BJ1098,"Badorf, John"
BJ1099,"Berry, Joseph"
BJ1100,"Boyden, Joseph"
BJ1101,"Burr, Joseph"
BJ1102,"Burton, Josiah"
BJ1103,"Biever, John"
BJ1104,"Boynton, Jedediah"
BJ1105,"Barclay, John"
BJ1106,"Butler, Josiah"
BJ1107,"Bailey, Jonathan"
BJ1108,"Berry, Josiah"
BJ1109,"Buckingham, J. O."
BJ1110,"Birdeman, Jacob"
BJ1111,"Burchfield, James"
BJ1112,"Beatty, John"
BJ1113,"Brown, John"
BJ1114,"Bowie, John Burgess"
BJ1115,"Baily, Joseph"
BJ1116,"Butler, Jonas"
BJ1117,"Bird, Joseph"
BJ1118,"Bean, John"
BJ1119,"Bender, John"
BJ1120,"Beekman, John"
BJ1121,"Barney, Jeffrey A."
BJ1122,"Butler, Joel"
BJ1123,"Bausman, John"
BJ1124,"Bryant, John Y."
BJ1125,"Bacon, John"
BJ1126,"Brownman, Jack"
BJ1127,"Brigham, Jonas"
BJ1128,"Brisman, Joseph"
BJ1129,"Boden, John"
BJ1130,"Barne, Jabez"
BJ1131,"Baker, Jacob"
BJ1132,"Barrett, John"
BJ1133,"Berry, Joseph"
BJ1134,"Burnam, Jacob"
BJ1135,"Bigelow, Jabez"
BJ1136,"Beman, Joseph"
BJ1137,"Brown, James"
BJ1138,"Burton, J."
BJ1139,"Berry, Jonathan"
BJ1140,"Brown, John"
BJ1141,"Barney, Josiah"
BJ1142,"Butcher, Jacob"
BJ1143,"Burnett, James W."
BJ1144,"Brewster, Jarvis W."
BJ1145,"Baldwin, Joseph T."
BJ1146,"Boos, John"
BJ1147,"Borrows, James"
BJ1148,"Bispham, Joseph M."
BJ1149,"Brown, J. G."
BJ1150,"Brook, James"
BJ1151,"Beckley, John"
BJ1152,"Bean, Jesse"
BJ1153,"Bunn, Joshua"
BJ1154,"Burson, John W."
BJ1155,"Bear, John"
BJ1156,"Benjamin, J."
BJ1157,"Boone, Jeremiah"
BJ1158,"Beach, John B."
BJ1159,"Benjamin, Jacob"
BJ1160,"Budrow, John"
BJ1161,"Batten, James"
BJ1162,"Brown, John"
BJ1163,"Bass, John"
BJ1164,"Burnett, Joseph W."
BJ1165,"Blackwell, J. T."
BJ1166,"Bullock, Joseph"
BJ1167,"Boyed, John A."
BJ1168,"Buck, Joshua"
BJ1169,"Bennet, John"
BJ1172,"Boden, Joseph"
BJ1173,"Barnitz, James"
BJ1174,"Brothers, Jacob, Jr."
BJ1175,"Brooke, John"
BJ1176,"Brush, Jared"
BJ1177,"Brewster, Jonah"
BJ1178,"Brownlee, John"
BJ1182,"Bell, James"
BJ1184,"Basler, John"
BJ1185,"Bartholomew, John"
BJ1189,"Bickle, John, Jr."
BJ1190,"Buchanan, John"
BJ1191,"Broadhead, John"
BJ1197,"Buffington, John"
BJ1201,"Barnes, Joseph"
BJ1203,"Boyd, John"
BJ1209,"Brodhead, John"
BJ1210,"Baker, James N."
BJ1211,"Barnes, John"
BJ1213,"Brobst, Jacob"
BJ1214,"Brotzman, Joseph"
BJ1215,"Bauer, John"
BJ1221,"Bear, Jacob"
BJ1223,"Birch, James"
BJ1226,"Bowes, John"
BJ1227,"Baker, John"
BJ1231,"Baldy, John"
BJ1234,"Brobst, John F."
BJ1236,"Bowman, Joseph"
BJ1238,"Belling, John"
BJ1239,"Burd, John A."
BJ1248,"Barker, James N."
BJ1249,"Butler, Joseph"
BJ1253,"Bower, John"
BJ1254,"Boies, James"
BJ1256,"Bollinger, Jacob"
BJ1257,"Bailey, John"
BJ1258,"Bachman, J."
BJ1261,"Bitting, Joseph"
BJ1263,"Barnet, Joseph"
BJ1265,"Black, John"
BJ1270,"Brown, John"
BJ1271,"Bredin, John"
BJ1274,"Barr, Joseph"
BJ1275,"Black, James"
BJ1278,"Burton, Joseph"
BJ1279,"Benezet, John S."
BJ1280,"Brunner, John"
BJ1282,"Broadfoot, John"
BJ1284,"Bell, James"
BJ1285,"Brawley, James"
BJ1286,"Brubaker, John"
BJ1290,"Buckley, Jonathan"
BJ1294,"Barton, Joseph"
BJ1295,"Baker, John"
BJ1296,"Barclay, John"
BJ1297,"Bakeoven, John"
BJ1299,"Biddle, James C."
BJ1300,"Buyers, John"
BJ1301,"Bell, James"
BJ1302,"Bowman, John"
BJ1304,"Bogert, John"
BJ1307,"Barrett, James"
BJ1310,"Buffington, John"
BJ1311,"Brown, John"
BJ1312,"Burrill, James, Jr."
BJ1313,"Boyer, John"
BJ1320,"Blake, John"
BJ1323,"Brockman, John"
BJ1324,"Baxter, John"
BJ1325,"Brown, Jacob Roberts"
BJ1326,"Bowman, John"
BJ1327,"Burn, James"
BJ1331,"Burgess, James"
BJ1333,"Brown, Joseph"
BJ1334,"Barnwell, John P."
BJ1336,"Bynum, John"
BJ1337,"Boyle, John"
BJ1338,"Bull, John"
BJ1341,"Blyth, Joseph"
BJ1343,"Brown, John"
BJ1344,"Brimley, Joseph"
BJ1345,"Boyer, John"
BJ1353,"Boyce, John"
BJ1356,"Bullock, James"
BJ1357,"Blasingame, John"
BJ1358,"Ballard, Joseph R."
BJ1359,"Black, Joseph"
BJ1363,"Bowen, John"
BJ1364,"Brisbane, J. L."
BJ1366,"Bickley, Joseph"
BJ1367,"Bennett, Joseph"
BJ1368,"Boyd, John"
BJ1370,"Bonham, James"
BJ1371,"Blocker, J."
BJ1374,"Belser, Jacob"
BJ1377,"Bulow, John J."
BJ1380,"Bowman, James, Jr."
BJ1384,"Bellinger, Joseph"
BJ1385,"Boykin, John, Sr."
BJ1386,"Bynum, John"
BJ1387,"Bryan, John"
BJ1390,"Brevard, Joseph"
BJ1391,"Blake, John L."
BJ1392,"Barkley, James, Jr."
BJ1393,"Boner, J."
BJ1395,"Blair, James"
BJ1397,"Bradley, John"
BJ1400,"Bossard, Joseph S."
BJ1401,"Bowers, Jacob G."
BJ1402,"Bowdon, John"
BJ1403,"Bradley, James"
BJ1407,"Brown, John G."
BJ1408,"Brannon, James"
BJ1409,"Bowie, John"
BJ1410,"Boyd, John"
BJ1411,"Bowen, John H."
BJ1412,"Bedford, Jonas"
BJ1413,"Brasher, Jesse"
BJ1414,"Bell, John"
BJ1415,"Balch, John"
BJ1416,"Brown, John"
BJ1417,"Biays, James, Jr."
BJ1418,"Blair, John"
BJ1419,"Brown, Jacob"
BJ1422,"Brown, Joseph"
BJ1423,"Beard, John W."
BJ1424,"Bruce, John"
BJ1425,"Bridgman, James"
BJ1426,"Bowman, John"
BJ1427,"Burnham, John"
BJ1428,"Barnett, James"
BJ1429,"Bernard, John"
BJ1430,"Bagley, James"
BJ1431,"Breckenridge, James"
BJ1433,"Brown, John"
BJ1434,"Burton, John"
BJ1436,"Blick, James"
BJ1437,"Brown, John"
BJ1438,"Beale, John"
BJ1440,"Briggs, John H."
BJ1441,"Brown, Jesse"
BJ1442,"Brockenbro, John"
BJ1443,"Bobb, John"
BJ1444,"Brown, Joseph"
BJ1448,"Blackwell, John"
BJ1449,"Bowyer, John"
BJ1452,"Bohannan, John"
BJ1453,"Butt, Josiah"
BJ1454,"Bailey, James"
BJ1457,"Berry, John"
BJ1460,"Ball, James"
BJ1461,"Ballinger, John"
BJ1462,"Baker, John B."
BJ1465,"Booker, John"
BJ1470,"Baker, Jerman"
BJ1473,"Bankhead, James"
BJ1478,"Blake, James H."
BJ1484,"Bile, James M."
BJ1485,"Barbour, James"
BJ1486,"Bradley, James"
BJ1487,"Blount, John G."
BJ1488,"Bennet, Jesse"
BJ1493,"Brooks, John"
BJ1494,"Byays, James"
BJ1495,"Bourland, James"
BJ1496,"Biddle, John"
BJ1506,"Burke, James"
BJ1507,"Baker, Joseph"
BJ1508,"Brower, John"
BJ1509,"Baker, John"
BJ1513,"Butt, John"
BJ1514,"Beardslee, John"
BJ1515,"Burton, Jesse"
BJ1516,"Barbour, John S."
BJ1520,"Bohaman, Joseph"
BJ1524,"Biscoe, John"
BJ1526,"Beckwith, Jennings"
BJ1528,"Baxter, John"
BJ1533,"Bayne, John F."
BJ1538,"Belfield, John M."
BJ1541,"Burke, John B."
BJ1545,"Burk, James, Jr."
BJ1551,"Bernard, John H."
BJ1553,"Bozarth, John"
BJ1554,"Bronaugh, John"
BJ1556,"Bolling, John P."
BJ1564,"Brown, John"
BJ1565,"Brown, John, Jr."
BJ1567,"Browning, Jeremiah"
BJ1568,"Beale, James M."
BJ1571,"Baker, John"
BJ1574,"Bayly, Joshua"
BJ1575,"Boisseau, John G."
BJ1576,"Bricky, John E."
BJ1577,"Brown, John H."
BJ1578,"Bowmar, Joseph"
BJ1579,"Bond, John"
BJ1580,"Burton, John"
BJ1581,"Briggs, Joseph"
BJ1582,"Barnes, John A."
BJ1583,"Brown, James"
BJ1584,"Black, James"
BJ1585,"Barton, John W."
BJ1586,"Bouldin, Jehu"
BJ1587,"Barker, James"
BJ1588,"Brush, John C."
BJ1589,"Bennett, John"
BJ1590,"Bellach, John"
BJ1591,"Benner, John"
BJ1592,"Booth, John"
BJ1593,"Button, James"
BJ1594,"Barr, John"
BJ1595,"Brinckle, Joshua G."
BJ1596,"Boone, Jacob"
BJ1597,"Brinkle, John"
BJ1598,"Biddle, Jacob"
BJ1599,"Burton, John H."
BJ1600,"Brinckloe, John"
BJ1601,"Bird, John"
BJ1602,"Brindley, James J."
BJ1603,"Bartolemew, Joseph"
BK0000,"Ballard, Kedar"
BK0001,"Bishop, Kitchel"
BK0002,"Batsan, Kendall"
BK0003,"Bunton, Kit"
BK0004,"Bishop, Kellogg"
BK0005,"Batson, Kendle"
BK0006,"Black, Kenneth"
BL0000,"Bostwick, Littleberry"
BL0001,"Bowers, Lewelling"
BL0002,"Beard, Lewis"
BL0003,"Barnard, Levi"
BL0004,"Battle, Lazarus"
BL0005,"Bailey, Littleton"
BL0006,"Battle, Lawrence"
BL0007,"Bush, Littleberry"
BL0008,"Bandy, L."
BL0009,"Barker, Lewis"
BL0010,"Barber, Louis"
BL0011,"Bradley, Leverett"
BL0012,"Barnard, Lucius"
BL0013,"Bell, Levin"
BL0014,"Ballard, Levin"
BL0015,"Belt, Levin"
BL0016,"Barber, Luke W."
BL0017,"Beard, Lambert"
BL0018,"Blackiston, Lewis"
BL0019,"Barker, Luther D."
BL0020,"Beaufait, Louis, Jr."
BL0021,"Brengle, Lawrence"
BL0022,"Beard, Lambert"
BL0023,"Baldwin, Leammi"
BL0024,"Blackledge, Levi"
BL0025,"Boardman, Lewis"
BL0026,"Babbet, Levi"
BL0027,"Bartlett, L."
BL0028,"Bates, Liberty"
BL0029,"Bradford, Lewis"
BL0030,"Bankhill, Lane"
BL0031,"Baldwin, Luke"
BL0032,"Bartell, Leonard"
BL0033,"Baldwin, Loammi"
BL0034,"Banks, Leonard"
